stim_id,text,style,hummingbird annotations,captum scores,surprisal,Dwell Time z_score,Dwell Time pred,Dwell Time raw,Reread Time z_score,Reread Time raw,Go Past Time z_score,Go Past Time raw,First Run Dwell z_score,First Run Dwell raw,First Run Dwell pred,First Fixation Duration z_score,First Fixation Duration raw,Pupil Size z_score,Pupil Size raw,Pupil Size pred
73,"How about this for a novel solution?  The next time a banned editor posts something to your page, why not delete it yourself with an edit summary of ""Sorry, I'm topic-banned from discussing this""?",Impolite,"['How about this', 'solution?¬†', 'why not delete it']","['How about this', 'The next', 'editor', 'something to', 'summary of']","['solution?¬†', 'banned', 'editor', '""""""Sorry, I\'m""', 'topic-banned']","['How about this', 'for a novel', 'solution?¬†', 'The next', 'time a', 'banned', 'editor', 'posts', 'something to', 'your page,', 'why not delete it', 'yourself with', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'topic-banned', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['""from discussing this""""?""']","['How about this', 'for a novel', 'solution?¬†', 'The next', 'time a', 'banned', 'editor', 'posts', 'something to', 'your page,', 'why not delete it', 'yourself with', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'topic-banned', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['for a novel', 'solution?¬†', 'banned', 'editor', 'posts', 'something to', 'why not delete it', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['How about this', 'for a novel', 'solution?¬†', 'The next', 'time a', 'banned', 'editor', 'posts', 'something to', 'your page,', 'why not delete it', 'yourself with', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'topic-banned', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['How about this', 'The next', 'time a', 'your page,', 'yourself with', 'topic-banned', '""from discussing this""""?""']","['How about this', 'for a novel', 'solution?¬†', 'The next', 'time a', 'banned', 'editor', 'posts', 'something to', 'your page,', 'why not delete it', 'yourself with', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'topic-banned', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['How about this', 'solution?¬†', 'The next', 'your page,', 'why not delete it', 'topic-banned', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['How about this', 'for a novel', 'solution?¬†', 'The next', 'time a', 'banned', 'editor', 'posts', 'something to', 'your page,', 'why not delete it', 'yourself with', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'topic-banned', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['why not delete it', '""""""Sorry, I\'m""', 'topic-banned', '""from discussing this""""?""']","['solution?¬†', 'time a', 'banned', 'editor', 'something to', 'yourself with', 'summary of', '""""""Sorry, I\'m""', 'topic-banned', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['How about this', 'for a novel', 'solution?¬†', 'The next', 'time a', 'banned', 'editor', 'posts', 'something to', 'your page,', 'why not delete it', 'yourself with', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'topic-banned', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['How about this', 'for a novel', 'solution?¬†', 'banned', 'editor', 'posts', 'something to', 'yourself with', 'an edit', 'summary of', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['How about this', 'for a novel', 'solution?¬†', 'The next', 'time a', 'banned', 'editor', 'posts', 'something to', 'your page,', 'why not delete it', 'yourself with', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'topic-banned', '""from discussing this""""?""', 'this', 'a', 'next', 'a', 'page,', 'it', 'edit', ""I'm"", 'discussing', '""this""""?""']","['solution?¬†', 'The next', 'time a', 'banned', 'editor', 'posts', 'yourself with', 'an edit', 'summary of', '""""""Sorry, I\'m""', 'topic-banned']"
74,"Apparently, you correctly answered your own question: The watch window gets the value of a variable by calling its `ToString` method. So, what's your *actual* question?",Impolite,"['Apparently,', 'you correctly']","['you correctly', 'answered your', 'own', 'watch', 'the value of', 'a variable']","['you correctly', 'watch', 'window gets', '`ToString`', 'your *actual*']","['Apparently,', 'you correctly', 'answered your', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', '`ToString`', 'method.', ""So, what's"", 'your *actual*', 'question?']","['you correctly', 'answered your', 'question: The', 'window gets', 'the value of', 'by calling its', '`ToString`', ""So, what's"", 'your *actual*']","['Apparently,', 'you correctly', 'answered your', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', '`ToString`', 'method.', ""So, what's"", 'your *actual*', 'question?']","['Apparently,', 'you correctly', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', 'question?']","['Apparently,', 'you correctly', 'answered your', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', '`ToString`', 'method.', ""So, what's"", 'your *actual*', 'question?']","['answered your', '`ToString`', 'method.', ""So, what's"", 'your *actual*']","['Apparently,', 'you correctly', 'answered your', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', '`ToString`', 'method.', ""So, what's"", 'your *actual*', 'question?']","['Apparently,', 'answered your', 'question: The', 'watch', 'a variable', '`ToString`']","['Apparently,', 'you correctly', 'answered your', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', '`ToString`', 'method.', ""So, what's"", 'your *actual*', 'question?']","['you correctly', 'answered your', 'question: The', 'window gets', 'the value of', 'by calling its', '`ToString`', 'your *actual*']","['Apparently,', 'answered your', 'own', 'watch', 'a variable', 'method.', 'your *actual*', 'question?']","['Apparently,', 'you correctly', 'answered your', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', '`ToString`', 'method.', ""So, what's"", 'your *actual*', 'question?']","['Apparently,', 'you correctly', 'watch', 'window gets', 'the value of', '`ToString`', 'method.', ""So, what's"", 'your *actual*']","['Apparently,', 'you correctly', 'answered your', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', '`ToString`', 'method.', ""So, what's"", 'your *actual*', 'question?']","['you correctly', 'answered your', 'own', 'question: The', 'watch', 'window gets', 'the value of', 'a variable', 'by calling its', '`ToString`', 'method.', ""So, what's"", 'your *actual*', 'question?']"
75,I based my sentence on the citation. Are you saying the citation is wrong?,Impolite,"['Are you saying the', 'citation', 'is wrong?']","['my sentence', 'Are you saying the']",[],"['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']","['my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']","['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']","['I based', 'my sentence', 'on the citation.', 'is wrong?']","['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']","['Are you saying the', 'citation']","['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']","['I based', 'Are you saying the', 'citation']","['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']","['my sentence', 'on the citation.', 'Are you saying the']","['I based', 'Are you saying the', 'is wrong?']","['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']","['I based', 'my sentence', 'on the citation.', 'citation', 'is wrong?']","['I based', 'my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']","['my sentence', 'on the citation.', 'Are you saying the', 'citation', 'is wrong?']"
77,"Doing a redundant `atoi` after you just did `strtol` is probably the most twisted insult to the proper use of string-to-int conversion functions in C one can come up with. Why do you see the need to ""re-convert"" the value using the broken function `atoi` when you already have it as `val` from a proper function `strtol`? ",Impolite,"['redundant', 'you just did', 'twisted', 'insult to', 'Why do you', 'see the', 'need to', 'you already have', 'proper']","['redundant', '`atoi` after', 'you just did', 'the most', 'twisted', 'the proper', 'C', 'Why do you', 'see the', 'the value', 'using', 'the broken', '`atoi` when', 'proper']","['redundant', '`atoi` after', '`strtol`', 'twisted', 'insult to', 'string-to-int', 'one can', '""""""re-convert""""""', 'proper']","['Doing a', 'redundant', '`atoi` after', 'you just did', '`strtol`', 'is probably', 'the most', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'come up with.', 'Why do you', 'see the', 'need to', '""""""re-convert""""""', 'the value', 'using', 'the broken', 'function', '`atoi` when', 'you already have', 'it as `val` from a', 'proper', 'function']","['`atoi` after', 'you just did', 'insult to', 'the proper', 'string-to-int', 'functions in', 'come up with.', 'Why do you', '""""""re-convert""""""', 'the broken', '`atoi` when', 'you already have', 'it as `val` from a']","['Doing a', 'redundant', '`atoi` after', 'you just did', '`strtol`', 'is probably', 'the most', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'come up with.', 'Why do you', 'see the', 'need to', '""""""re-convert""""""', 'the value', 'using', 'the broken', 'function', '`atoi` when', 'you already have', 'it as `val` from a', 'proper', 'function']","['redundant', 'you just did', 'the most', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'need to', 'the value', 'using', 'the broken', 'function', 'proper', 'function']","['Doing a', 'redundant', '`atoi` after', 'you just did', '`strtol`', 'is probably', 'the most', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'come up with.', 'Why do you', 'see the', 'need to', '""""""re-convert""""""', 'the value', 'using', 'the broken', 'function', '`atoi` when', 'you already have', 'it as `val` from a', 'proper', 'function']","['Doing a', '`atoi` after', '`strtol`', 'is probably', 'one can', 'come up with.', 'Why do you', 'see the', '""""""re-convert""""""', '`atoi` when', 'you already have', 'it as `val` from a']","['Doing a', 'redundant', '`atoi` after', 'you just did', '`strtol`', 'is probably', 'the most', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'come up with.', 'Why do you', 'see the', 'need to', '""""""re-convert""""""', 'the value', 'using', 'the broken', 'function', '`atoi` when', 'you already have', 'it as `val` from a', 'proper', 'function']","['Doing a', '`atoi` after', '`strtol`', 'is probably', 'string-to-int', 'C', 'one can', '""""""re-convert""""""', '`atoi` when', 'you already have', 'it as `val` from a']","['Doing a', 'redundant', '`atoi` after', 'you just did', '`strtol`', 'is probably', 'the most', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'come up with.', 'Why do you', 'see the', 'need to', '""""""re-convert""""""', 'the value', 'using', 'the broken', 'function', '`atoi` when', 'you already have', 'it as `val` from a', 'proper', 'function']","['redundant', '`atoi` after', 'you just did', '`strtol`', 'is probably', 'insult to', 'the proper', 'string-to-int', 'conversion', 'functions in', 'come up with.', 'Why do you', '""""""re-convert""""""', 'the value', 'the broken', '`atoi` when', 'you already have', 'it as `val` from a']","['redundant', '`strtol`', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'Why do you', 'see the', 'need to', '""""""re-convert""""""', 'the value', 'function', '`atoi` when', 'proper']","['Doing a', 'redundant', '`atoi` after', 'you just did', '`strtol`', 'is probably', 'the most', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'come up with.', 'Why do you', 'see the', 'need to', '""""""re-convert""""""', 'the value', 'using', 'the broken', 'function', '`atoi` when', 'you already have', 'it as `val` from a', 'proper', 'function']","['Doing a', 'redundant', 'the most', 'conversion', 'C', 'see the', 'function', '`atoi` when', 'proper', 'function']","['Doing a', 'redundant', '`atoi` after', 'you just did', '`strtol`', 'is probably', 'the most', 'twisted', 'insult to', 'the proper', 'use of', 'string-to-int', 'conversion', 'functions in', 'C', 'one can', 'come up with.', 'Why do you', 'see the', 'need to', '""""""re-convert""""""', 'the value', 'using', 'the broken', 'function', '`atoi` when', 'you already have', 'it as `val` from a', 'proper', 'function']",[]
78,What is the actual question? And have you considered using punctuation?,Impolite,"['have you considered', 'using', 'punctuation?']",[],"['question? And', 'punctuation?']","['What is the actual', 'question? And', 'have you considered', 'using', 'punctuation?']","['question? And', 'have you considered', 'punctuation?']","['What is the actual', 'question? And', 'have you considered', 'using', 'punctuation?']","['question? And', 'using', 'punctuation?']","['What is the actual', 'question? And', 'have you considered', 'using', 'punctuation?']","['What is the actual', 'have you considered']","['What is the actual', 'question? And', 'have you considered', 'using', 'punctuation?']","['What is the actual', 'have you considered', 'punctuation?']","['What is the actual', 'question? And', 'have you considered', 'using', 'punctuation?']","['question? And', 'have you considered', 'punctuation?']","['question? And', 'using']","['What is the actual', 'question? And', 'have you considered', 'using', 'punctuation?']","['What is the actual', 'question? And', 'have you considered', 'punctuation?']","['What is the actual', 'question? And', 'have you considered', 'using', 'punctuation?']",[]
79,@AaronGoodwin your just a big kid at heart arnt you sweetie pie,Impolite,NA,NA,"['@AaronGoodwin your', 'arnt', 'you sweetie', 'pie']","['@AaronGoodwin your', 'just a big', 'kid at', 'heart', 'arnt', 'you sweetie', 'pie']","['just a big', 'kid at', 'you sweetie']","['@AaronGoodwin your', 'just a big', 'kid at', 'heart', 'arnt', 'you sweetie', 'pie']","['just a big', 'kid at', 'arnt', 'you sweetie', 'pie']","['@AaronGoodwin your', 'just a big', 'kid at', 'heart', 'arnt', 'you sweetie', 'pie']","['@AaronGoodwin your', 'heart']","['@AaronGoodwin your', 'just a big', 'kid at', 'heart', 'arnt', 'you sweetie', 'pie']","['@AaronGoodwin your', 'heart', 'you sweetie']","['@AaronGoodwin your', 'just a big', 'kid at', 'heart', 'arnt', 'you sweetie', 'pie']","['just a big', 'you sweetie']","['kid at', 'arnt', 'you sweetie', 'pie']","['@AaronGoodwin your', 'just a big', 'kid at', 'heart', 'arnt', 'you sweetie', 'pie']","['@AaronGoodwin your', 'just a big', 'pie']","['@AaronGoodwin your', 'just a big', 'kid at', 'heart', 'arnt', 'you sweetie', 'pie']",['just a big']
80,ughh they need to hurry up im hungry and I got a headache!,Impolite,NA,NA,"['ughh they', 'im hungry']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']","['im hungry', 'a headache!']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']","['need to', 'hurry up', 'and I got']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']","['ughh they', 'im hungry', 'a headache!']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']","['ughh they', 'im hungry', 'a headache!']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']","['im hungry', 'a headache!']","['need to', 'hurry up', 'im hungry', 'a headache!']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']","['ughh they', 'need to', 'hurry up', 'im hungry']","['ughh they', 'need to', 'hurry up', 'im hungry', 'and I got', 'a headache!']",[]
81,"@kevskiezzz But dw, only 2 days of you bullying me than you're going chiefly. BYE KEVIN! gonna miss you at some point.",Impolite,NA,NA,"['But dw,', 'only 2', 'bullying me than', 'chiefly.', 'BYE', 'KEVIN!', 'gonna']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some', 'point.']","['But dw,', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'KEVIN!', 'miss you', 'at some']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some', 'point.']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', ""you're going"", 'chiefly.', 'BYE', 'miss you', 'at some', 'point.']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some', 'point.']","['bullying me than', 'KEVIN!', 'gonna']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some', 'point.']","['@kevskiezzz', 'But dw,', 'only 2', 'bullying me than']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some', 'point.']","['But dw,', 'days of you', 'bullying me than', ""you're going"", 'chiefly.']","['@kevskiezzz', 'only 2', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some', 'point.']","['@kevskiezzz', 'But dw,', ""you're going"", 'chiefly.', 'BYE', 'point.']","['@kevskiezzz', 'But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some', 'point.']","['But dw,', 'only 2', 'days of you', 'bullying me than', ""you're going"", 'chiefly.', 'BYE', 'KEVIN!', 'gonna', 'miss you', 'at some', 'point.']"
82,Dear #neighbors. Please shut up! We are trying to #study here. Thank you. #loud,Impolite,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
83,@swatatat pls don mind me using ur tweets repeatedly..me bored like hell with travel from last 7hrs..!!,Impolite,NA,NA,"['pls don', 'mind me', 'tweets', 'repeatedly..me', 'bored', 'travel from', 'last', '7hrs..!!']","['@swatatat', 'pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']","['pls don', 'mind me', 'repeatedly..me', 'travel from', '7hrs..!!']","['@swatatat', 'pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']","['pls don', 'mind me', 'using ur', 'tweets', 'like', 'travel from', 'last', '7hrs..!!']","['@swatatat', 'pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']","['@swatatat', 'repeatedly..me', 'bored', 'hell with']","['@swatatat', 'pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']","['@swatatat', 'repeatedly..me', 'travel from']","['@swatatat', 'pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']","['pls don', 'repeatedly..me', 'travel from']","['mind me', 'using ur', 'tweets', 'repeatedly..me', 'hell with', '7hrs..!!']","['@swatatat', 'pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']","['@swatatat', 'pls don', 'mind me', 'using ur', 'bored', 'like', 'hell with', 'travel from', 'last']","['@swatatat', 'pls don', 'mind me', 'using ur', 'tweets', 'repeatedly..me', 'bored', 'like', 'hell with', 'travel from', 'last', '7hrs..!!']",[]
84,"@SteveBakerHW When it comes to CREDIBLE scare stories George Osbourne is crap, still at it I see.",Impolite,"['is crap,']","['@SteveBakerHW', 'When it comes', 'scare', 'George', 'still at']","['When it comes', 'scare', 'George', 'Osbourne', 'is crap,', 'still at']","['@SteveBakerHW', 'When it comes', 'to CREDIBLE', 'scare', 'stories', 'George', 'Osbourne', 'is crap,', 'still at', 'it I see.']","['When it comes', 'to CREDIBLE', 'is crap,', 'still at', 'it I see.']","['@SteveBakerHW', 'When it comes', 'to CREDIBLE', 'scare', 'stories', 'George', 'Osbourne', 'is crap,', 'still at', 'it I see.']","['George', 'Osbourne', 'still at', 'it I see.']","['@SteveBakerHW', 'When it comes', 'to CREDIBLE', 'scare', 'stories', 'George', 'Osbourne', 'is crap,', 'still at', 'it I see.']","['@SteveBakerHW', 'When it comes', 'to CREDIBLE', 'scare', 'stories', 'is crap,']","['@SteveBakerHW', 'When it comes', 'to CREDIBLE', 'scare', 'stories', 'George', 'Osbourne', 'is crap,', 'still at', 'it I see.']","['@SteveBakerHW', 'to CREDIBLE', 'scare', 'Osbourne', 'it I see.']","['@SteveBakerHW', 'When it comes', 'to CREDIBLE', 'scare', 'stories', 'George', 'Osbourne', 'is crap,', 'still at', 'it I see.']","['When it comes', 'to CREDIBLE', 'is crap,', 'it I see.']","['scare', 'stories', 'still at', 'it I see.']","['@SteveBakerHW', 'When it comes', 'to CREDIBLE', 'scare', 'stories', 'George', 'Osbourne', 'is crap,', 'still at', 'it I see.']",['@SteveBakerHW'],"['@SteveBakerHW', 'When it comes', 'to CREDIBLE', 'scare', 'stories', 'George', 'Osbourne', 'is crap,', 'still at', 'it I see.']",[]
85,So... you want to implement an exclusive decision tree without using if/elif? Why???,Impolite,"['without', 'if/elif?', 'Why???']",['tree'],"['an exclusive', 'decision', 'without', 'if/elif?', 'Why???']","['So... you want', 'to implement', 'an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['to implement', 'an exclusive', 'decision', 'if/elif?', 'Why???']","['So... you want', 'to implement', 'an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['to implement', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['So... you want', 'to implement', 'an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['So... you want', 'an exclusive', 'decision']","['So... you want', 'to implement', 'an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['So... you want', 'to implement', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['So... you want', 'to implement', 'an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['to implement', 'an exclusive', 'if/elif?']","['an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['So... you want', 'to implement', 'an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']","['tree', 'using']","['So... you want', 'to implement', 'an exclusive', 'decision', 'tree', 'without', 'using', 'if/elif?', 'Why???']",[]
86,@Uber very disappointing that support has not responded to my email!! #bad #uber #service,Impolite,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
87,@freemanstanzan2 you're a cowan... that means you're a slimebag. I wouldn't trust you as far as I could throw you. #arsehole @StuartHarker1,Impolite,"['slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","[""I wouldn't trust"", 'throw you.']","[""you're a cowan..."", 'slimebag.', '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","[""you're a cowan..."", ""that means you're a"", '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']",[],"['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", 'slimebag.', 'you as far', 'throw you.']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","[""you're a cowan..."", ""that means you're a"", ""I wouldn't trust"", '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","[""you're a cowan..."", 'slimebag.', ""I wouldn't trust"", 'you as far', '@StuartHarker1']","['@freemanstanzan2', ""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']","[""you're a cowan..."", ""that means you're a"", 'slimebag.', ""I wouldn't trust"", 'you as far', 'as I could', 'throw you.', '@StuartHarker1']"
88,"No, I have not read it, as it is of no interest to me or this encyclopedia. Are you claiming that the references make the blog post a reliable source, or why are we still discussing this?",Impolite,"['as it is of no interest to', 'why are we still', 'discussing this?']","['that the references', 'reliable']","['encyclopedia.', 'blog', 'reliable']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']",['why are we still'],"['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']","['as it is of no interest to', 'me or this', 'encyclopedia.', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'discussing this?']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']","['No, I have not read it,', 'Are you claiming', 'that the references', 'why are we still']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'Are you claiming', 'that the references', 'blog', 'reliable', 'why are we still', 'discussing this?']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']","['Are you claiming', 'that the references', 'why are we still']","['as it is of no interest to', 'me or this', 'encyclopedia.', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'discussing this?']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']","['No, I have not read it,', 'me or this', 'encyclopedia.', 'blog', 'reliable', 'discussing this?']","['No, I have not read it,', 'as it is of no interest to', 'me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']","['me or this', 'encyclopedia.', 'Are you claiming', 'that the references', 'make the', 'blog', 'post a', 'reliable', 'source, or', 'why are we still', 'discussing this?']"
